,marque,modele,mouvement,matiere_boitier,matiere_bracelet,annee_prod,etat,sexe,prix,reserve_de_marche,diametre,etencheite,matiere_lunette,matiere_verre,boucle,matiere_boucle,Date_recup,Complications,pays
13476,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_JAUNE,INCONNUE,1989,SATISFAISANT,FEMME,7900.0,42,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-05-22,1,ITALIE
13477,CARTIER,TANK,MANUEL,OR_JAUNE,CUIR,1990,NEUF,FEMME,7800.0,40,23,0.0,ARGENT,SAPHIR,PLIS,OR_JAUNE,2024-05-22,0,FRANCE
13478,ROLEX,DATEJUST_31,AUTOMATIQUE,ACIER,ACIER,2000,NEUF,FEMME,3990.0,48,31,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-05-22,1,ITALIE
13479,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,2007,NEUF,FEMME,5130.0,42,26,10.0,ACIER,SAPHIR,DOUBLE_PLIS,ACIER,2024-05-22,1,FRANCE
13480,IWC,PILOT_MARK,AUTOMATIQUE,ACIER,INCONNUE,,NEUF,FEMME,2450.0,42,28,6.0,ACIER,SAPHIR,BOUCLE_ARDILLON,ACIER,2024-05-22,1,POLOGNE
13481,LONGINES,ELEGANT,AUTOMATIQUE,ACIER,ACIER,2024,NEUF,FEMME,1209.0,45,26,3.0,ACIER,SAPHIR,PLIS_COUVERT,ACIER,2024-05-22,1,ALLEMAGNE
13483,ROLEX,DATEJUST_31,AUTOMATIQUE,ACIER,ACIER,2009,NEUF,FEMME,5575.0,42,31,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-05-22,1,ALLEMAGNE
13484,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_JAUNE,INCONNUE,1990,SATISFAISANT,FEMME,5300.0,42,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-05-22,1,ESPAGNE
13485,ROLEX,CELLINI,MANUEL,OR_JAUNE,INCONNUE,1979,SATISFAISANT,FEMME,5500.0,48,26,0.0,INDETERMINE,MINÉRAL,PLIS_COUVERT,OR_JAUNE,2024-05-22,1,FRANCE
13487,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_ACIER,OR_ACIER,1993,NEUF,FEMME,5800.0,40,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-05-22,1,PAYS-BAS
13488,JAEGER_LECOULTRE,REVERSO,MANUEL,ACIER,CUIR,1935,NEUF,FEMME,7900.0,52,16,5.0,INDETERMINE,SAPHIR,BOUCLE_ARDILLON,ACIER,2024-05-22,0,FRANCE
13489,ROLEX,DATEJUST_31,AUTOMATIQUE,OR_ACIER,OR_ACIER,1986,NEUF,FEMME,4990.0,42,31,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-05-22,1,POLOGNE
13491,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,ACIER,1999,SATISFAISANT,FEMME,4120.0,42,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-05-22,1,ALLEMAGNE
13492,CARTIER,TANK,MANUEL,ARGENT,INCONNUE,1980,SATISFAISANT,FEMME,1704.0,40,270,3.0,ALUMINIUM,MINÉRAL,BOUCLE_ARDILLON,ALUMINIUM,2024-05-22,0,ROUMANIE
13493,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,OR_JAUNE,CUIR,1969,NEUF,FEMME,3300.0,42,26,10.0,INDETERMINE,INCONNUE,BOUCLE_ARDILLON,OR_JAUNE,2024-05-22,1,ITALIE
13494,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,OR_JAUNE,INCONNUE,1971,NEUF,FEMME,4800.0,42,26,10.0,INDETERMINE,INCONNUE,BOUCLE_ARDILLON,OR_JAUNE,2024-05-22,1,ITALIE
13495,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_JAUNE,INCONNUE,1978,NEUF,FEMME,8500.0,42,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-05-22,1,FRANCE
13496,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_JAUNE,INCONNUE,1991,NEUF,FEMME,11500.0,42,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-05-22,1,PAYS-BAS
13497,ROLEX,PEARLMASTER,AUTOMATIQUE,OR_JAUNE,INCONNUE,2010,NEUF,FEMME,14990.0,48,29,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-05-22,1,ALLEMAGNE
13498,LONGINES,ELEGANT,AUTOMATIQUE,OR_ROSE,CUIR,2023,NEUF,FEMME,4250.0,45,29,3.0,INDETERMINE,SAPHIR,BOUCLE_ARDILLON,OR_ROSE,2024-05-22,1,ALLEMAGNE
13499,SEIKO,5,AUTOMATIQUE,ACIER,ACIER,2024,NEUF,FEMME,217.0,40,12,3.0,ACIER,MINÉRAL,PLIS,ACIER,2024-05-22,2,ESPAGNE
13500,AUDEMARS_PIGUET,ROYAL_OAK,AUTOMATIQUE,OR_ACIER,OR_ACIER,1978,SATISFAISANT,FEMME,9900.0,60,29,5.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-05-22,0,ALLEMAGNE
13502,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,OR_ACIER,1990,NEUF,FEMME,8304.0,40,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-05-22,1,GRANDE-BRETAGNE
13503,CARTIER,TANK,MANUEL,ARGENT,CUIR,1990,NEUF,FEMME,2350.0,40,21,0.0,ARGENT,MINÉRAL,BOUCLE_ARDILLON,OR_ACIER,2024-05-22,0,PAYS-BAS
13504,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_ACIER,OR_ACIER,1995,NEUF,FEMME,4448.0,40,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-05-22,1,ITALIE
13505,OMEGA,DE_VILLE,MANUEL,ACIER,CUIR,1979,SATISFAISANT,FEMME,500.0,35,24,0.0,ACIER,PLASTIQUE,BOUCLE_ARDILLON,ACIER,2024-05-22,0,FRANCE
13506,OMEGA,SEAMASTER_AQUA,AUTOMATIQUE,ACIER,ACIER,2023,NEUF,FEMME,6050.0,55,34,15.0,ACIER,SAPHIR,PLIS,ACIER,2024-05-22,Non_renseignée,FRANCE
13507,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_ACIER,OR_ACIER,1986,NEUF,FEMME,4350.0,40,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-05-22,1,ALLEMAGNE
13508,OMEGA,GENÈVE,MANUEL,OR_ACIER,CUIR,1988,SATISFAISANT,FEMME,238.0,48,24,0.0,OR_ACIER,INCONNUE,BOUCLE_ARDILLON,OR_ACIER,2024-05-22,0,HONGRIE
13509,ROLEX,DATEJUST_31,AUTOMATIQUE,OR_ACIER,OR_ACIER,1987,SATISFAISANT,FEMME,4950.0,42,31,5.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-05-22,1,POLOGNE
13510,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_ACIER,OR_ACIER,1990,NEUF,FEMME,5671.0,40,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-05-22,1,PAYS-BAS
13511,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_ACIER,OR_ACIER,1987,SATISFAISANT,FEMME,2590.0,40,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-05-22,1,ALLEMAGNE
13512,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_JAUNE,ACIER,1983,NEUF,FEMME,9250.0,42,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-05-22,1,FRANCE
13513,CARTIER,TANK_VERMEIL,MANUEL,ARGENT,CUIR,2000,SATISFAISANT,FEMME,2016.0,44,22,0.0,ARGENT,MINÉRAL,BOUCLE_ARDILLON,ARGENT,2024-05-22,0,ALLEMAGNE
13514,ROLEX,YACHT-MASTER,AUTOMATIQUE,OR_ACIER,OR_ACIER,2003,NEUF,FEMME,6100.0,48,29,0.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-05-22,1,ALLEMAGNE
13515,ROLEX,DATEJUST_31,AUTOMATIQUE,OR_ACIER,OR_ACIER,1993,NEUF,FEMME,6500.0,48,31,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-05-22,1,FRANCE
13516,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,ACIER,1996,NEUF,FEMME,4396.0,42,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-05-22,1,DANEMARK
13517,CARTIER,SANTOS,AUTOMATIQUE,ACIER,ACIER,1985,NEUF,HOMME,5550.0,42,24,3.0,ACIER,SAPHIR,PLIS,ACIER,2024-05-22,0,FRANCE
13518,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_ACIER,OR_ACIER,1990,NEUF,FEMME,5490.0,40,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-05-22,1,ALLEMAGNE
13519,ORIS,AQUIS_DATE,AUTOMATIQUE,ACIER,ACIER,2024,NEUF,FEMME,1906.0,38,37,30.0,ACIER,SAPHIR,PLIS,ACIER,2024-05-22,1,ALLEMAGNE
13521,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_JAUNE,INCONNUE,1984,NEUF,FEMME,6750.0,48,26,10.0,INDETERMINE,SAPHIR,PLIS_COUVERT,OR_JAUNE,2024-05-22,1,PAYS-BAS
13522,ROLEX,DATEJUST_31,AUTOMATIQUE,ACIER,ACIER,2020,NEUF,FEMME,9450.0,55,31,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-05-22,1,AUTRICHE
13523,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_JAUNE,INCONNUE,1985,SATISFAISANT,FEMME,7500.0,48,26,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-05-22,1,ALLEMAGNE
13524,ROLEX,DATEJUST_31,AUTOMATIQUE,OR_ACIER,ACIER,2001,NEUF,FEMME,6400.0,48,31,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-05-22,1,ITALIE
13525,CARTIER,SANTOS_GALBÉE,AUTOMATIQUE,OR_ACIER,OR_ACIER,,SATISFAISANT,FEMME,2990.0,42,24,5.0,OR_ACIER,SAPHIR,DOUBLE_PLIS,OR_ACIER,2024-05-22,1,GRÈCE
13526,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,2022,NEUF,FEMME,12204.0,55,31,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-05-22,0,GRANDE-BRETAGNE
13527,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,OR_ACIER,1990,NEUF,FEMME,4490.0,40,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-05-22,1,POLOGNE
13528,TUDOR,PRINCE_OYSTERDATE,AUTOMATIQUE,OR_ACIER,ACIER,,SATISFAISANT,FEMME,1050.0,38,25,2.0,INDETERMINE,INCONNUE,PLIS,OR_JAUNE,2024-05-22,1,POLOGNE
13529,JAEGER_LECOULTRE,REVERSO_CLASSIC,MANUEL,OR_ROSE,INCONNUE,2022,NEUF,FEMME,19900.0,38,34,3.0,ACIER,SAPHIR,PLIS,OR_ROSE,2024-05-22,Non_renseignée,ALLEMAGNE
13530,ROLEX,CELLINI,MANUEL,OR_BLANC,INCONNUE,1974,NEUF,FEMME,4200.0,48,23,0.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-05-22,0,ALLEMAGNE
13535,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,ACIER,2001,SATISFAISANT,FEMME,4580.0,48,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-05-22,1,ALLEMAGNE
13536,TUDOR,BLACK_BAY,AUTOMATIQUE,ACIER,ACIER,2023,NEUF,FEMME,4000.0,70,41,20.0,ACIER,SAPHIR,PLIS,ACIER,2024-05-22,0,ITALIE
13537,CARTIER,TANK_VERMEIL,MANUEL,ARGENT,CUIR,1980,SATISFAISANT,FEMME,1400.0,43,21,0.0,ARGENT,MINÉRAL,BOUCLE_ARDILLON,ARGENT,2024-05-22,0,ALLEMAGNE
13538,ROLEX,DATEJUST_31,AUTOMATIQUE,ACIER,ACIER,2015,NEUF,FEMME,6400.0,48,31,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-05-22,1,ITALIE
13539,ROLEX,YACHT-MASTER,AUTOMATIQUE,OR_ACIER,OR_ACIER,1998,NEUF,FEMME,5490.0,48,29,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-05-22,1,ITALIE
13540,ROLEX,AIR_KING,AUTOMATIQUE,ACIER,ACIER,1996,NEUF,FEMME,5860.0,40,34,10.0,ACIER,SAPHIR,DOUBLE_PLIS,ACIER,2024-05-22,1,FRANCE
13543,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,CUIR,1969,SATISFAISANT,FEMME,2250.0,42,26,4.0,INDETERMINE,INCONNUE,BOUCLE_ARDILLON,OR_BLANC,2024-05-22,1,PAYS-BAS
13544,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,2022,NEUF,FEMME,8150.0,55,31,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-05-22,0,ITALIE
13545,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,2022,NEUF,FEMME,7900.0,55,31,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-05-22,Non_renseignée,RÉPUBLIQUE_TCHEQUE
13546,ROLEX,DATEJUST_31,AUTOMATIQUE,ACIER,ACIER,2021,NEUF,FEMME,9550.0,55,31,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-05-22,1,ITALIE
13548,OMEGA,DE_VILLE,MANUEL,ACIER,CUIR,1970,SATISFAISANT,FEMME,495.0,46,18,0.0,ACIER,MINÉRAL,BOUCLE_ARDILLON,ACIER,2024-05-22,Non_renseignée,PAYS-BAS
13549,ROLEX,DATEJUST_31,AUTOMATIQUE,ACIER,ACIER,2023,NEUF,FEMME,11789.0,55,31,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-05-22,1,ALLEMAGNE
13550,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_ACIER,OR_ACIER,2005,NEUF,FEMME,8400.0,48,31,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-05-22,1,ESPAGNE
13551,ROLEX,DATEJUST_31,AUTOMATIQUE,OR_ACIER,OR_ACIER,1990,NEUF,FEMME,3900.0,42,31,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-05-22,1,ITALIE
13552,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,OR_ACIER,1990,NEUF,FEMME,4500.0,40,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-05-22,1,FRANCE
13553,JAEGER_LECOULTRE,REVERSO,MANUEL,ACIER,INCONNUE,2000,NEUF,FEMME,4080.0,52,50,5.0,INDETERMINE,SAPHIR,PLIS,ACIER,2024-05-22,0,ITALIE
13554,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_JAUNE,INCONNUE,1978,NEUF,FEMME,15760.0,48,26,0.0,ACIER,SAPHIR,DOUBLE_PLIS,ACIER,2024-05-22,1,FRANCE
13556,OMEGA,SEAMASTER,AUTOMATIQUE,ACIER,INCONNUE,1970,NEUF,FEMME,399.0,42,23,0.0,ACIER,INCONNUE,PLIS,ACIER,2024-05-22,0,ITALIE
13557,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_ACIER,OR_ACIER,1989,NEUF,FEMME,5350.0,40,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-05-22,1,PAYS-BAS
13558,CARTIER,SANTOS,AUTOMATIQUE,OR_ACIER,OR_ACIER,1993,SATISFAISANT,FEMME,3300.0,42,24,3.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-05-22,0,ALLEMAGNE
13561,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_JAUNE,INCONNUE,1980,NEUF,FEMME,12500.0,42,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-05-22,1,BELGIQUE
13562,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,OR_ACIER,1990,NEUF,FEMME,6138.0,40,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-05-22,1,GRANDE-BRETAGNE
13564,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_JAUNE,INCONNUE,1990,NEUF,FEMME,8950.0,48,26,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-05-22,3,ITALIE
13566,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_ACIER,OR_ACIER,1999,NEUF,FEMME,4899.0,48,26,5.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-05-22,1,LITUANIE
13568,BREITLING,NAVITIMER,AUTOMATIQUE,ACIER,INCONNUE,2020,NEUF,FEMME,2950.0,38,35,3.0,ACIER,SAPHIR,BOUCLE_ARDILLON,ACIER,2024-05-22,3,FRANCE
13570,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,2024,NEUF,FEMME,8499.0,55,31,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-05-22,0,ITALIE
13571,HUBLOT,SPIRIT_OF,AUTOMATIQUE,CÉRAMIQUE,INCONNUE,2023,NEUF,FEMME,10500.0,50,39,10.0,INDETERMINE,SAPHIR,PLIS,OR_ROSE,2024-05-22,1,PAYS-BAS
13572,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_ACIER,ACIER,1977,NEUF,FEMME,2300.0,42,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-05-22,1,ITALIE
13573,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_ACIER,OR_ACIER,,NEUF,FEMME,9200.0,48,31,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-05-22,1,ITALIE
13574,ROLEX,DATEJUST_31,AUTOMATIQUE,OR_ACIER,OR_ACIER,1994,NEUF,FEMME,6799.0,42,31,5.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-05-22,1,LITUANIE
13575,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_ACIER,OR_ACIER,2005,NEUF,FEMME,4954.0,48,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-05-22,1,PAYS-BAS
13576,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_ACIER,OR_ACIER,2012,NEUF,FEMME,9990.0,48,31,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-05-22,1,POLOGNE
13577,CARTIER,SANTOS,AUTOMATIQUE,OR_ACIER,OR_ACIER,1990,NEUF,FEMME,2650.0,42,24,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-05-22,0,ALLEMAGNE
13578,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,1971,SATISFAISANT,FEMME,1790.0,42,26,10.0,ACIER,INCONNUE,PLIS,ACIER,2024-05-22,1,ALLEMAGNE
13580,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,2010,NEUF,FEMME,4900.0,48,31,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-05-22,0,ITALIE
13581,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,ACIER,1992,NEUF,FEMME,4800.0,42,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-05-22,1,ALLEMAGNE
13582,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,2024,NEUF,FEMME,8750.0,55,31,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-05-22,0,ITALIE
13584,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_JAUNE,OR_ACIER,1981,NEUF,FEMME,4490.0,42,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-05-22,1,ESPAGNE
13585,ROLEX,DATEJUST_31,AUTOMATIQUE,ACIER,ACIER,2013,NEUF,FEMME,6450.0,48,31,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-05-22,1,ITALIE
13586,AUDEMARS_PIGUET,ROYAL_OAK,AUTOMATIQUE,ACIER,CUIR_VACHE,2006,NEUF,FEMME,16500.0,60,33,5.0,ACIER,SAPHIR,PLIS,ACIER,2024-05-22,0,BELGIQUE
13587,ROLEX,DATEJUST_31,AUTOMATIQUE,OR_ACIER,OR_ACIER,2020,NEUF,FEMME,12450.0,42,31,10.0,INDETERMINE,SAPHIR,PLIS,OR_ROSE,2024-05-22,1,BELGIQUE
13588,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,1984,NEUF,FEMME,3600.0,42,26,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-05-22,1,FRANCE
13589,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_JAUNE,INCONNUE,1996,NEUF,FEMME,8500.0,42,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-05-22,1,ITALIE
13590,ROLEX,DATEJUST_31,AUTOMATIQUE,ACIER,ACIER,2020,NEUF,FEMME,6900.0,48,31,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-05-22,1,ITALIE
13591,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,2024,NEUF,FEMME,9500.0,55,31,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-05-22,0,ITALIE
13592,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,1999,SATISFAISANT,FEMME,4400.0,42,31,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-05-22,2,BELGIQUE
13593,ORIS,BIG_CROWN,AUTOMATIQUE,ACIER,CUIR,2020,NEUF,FEMME,1041.0,38,36,5.0,BRONZE,SAPHIR,BOUCLE_ARDILLON,ACIER,2024-05-22,0,INDE
13594,CARTIER,SANTOS,AUTOMATIQUE,OR_ACIER,OR_ACIER,1990,SATISFAISANT,FEMME,3541.0,42,24,3.0,ACIER,SAPHIR,PLIS,ACIER,2024-05-22,0,ITALIE
13595,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,ACIER,2000,NEUF,FEMME,4530.0,48,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-05-22,1,ALLEMAGNE
13596,CARTIER,TANK_VERMEIL,MANUEL,ARGENT,CUIR,2000,SATISFAISANT,FEMME,2138.0,44,22,0.0,ARGENT,MINÉRAL,BOUCLE_ARDILLON,ARGENT,2024-05-22,0,ALLEMAGNE
13597,ROLEX,YACHT-MASTER,AUTOMATIQUE,ACIER,ACIER,2005,NEUF,FEMME,6200.0,48,29,10.0,PLATINE,SAPHIR,PLIS,PLATINE,2024-05-22,1,ITALIE
13598,BREITLING,GALACTIC_36,AUTOMATIQUE,ACIER,INCONNUE,2011,NEUF,FEMME,2950.0,42,36,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-05-22,1,PAYS-BAS
13599,ROLEX,DATEJUST_31,AUTOMATIQUE,ACIER,ACIER,2023,NEUF,FEMME,10489.0,55,31,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-05-22,1,BELGIQUE
13600,PATEK_PHILIPPE,NAUTILUS,AUTOMATIQUE,ACIER,ACIER,2021,NEUF,FEMME,51999.0,45,36,6.0,ACIER,SAPHIR,PLIS,ACIER,2024-05-22,0,ITALIE
13601,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,2000,NEUF,FEMME,3000.0,42,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-05-22,0,ITALIE
13603,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,ACIER,1995,NEUF,FEMME,4299.0,42,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-05-22,1,ITALIE
13605,ROLEX,OYSTERDATE_PRECISION,MANUEL,ACIER,INCONNUE,1960,SATISFAISANT,FEMME,2142.0,40,31,10.0,ACIER,INCONNUE,BOUCLE_ARDILLON,ACIER,2024-05-22,1,ALLEMAGNE
13606,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,ACIER,1974,SATISFAISANT,FEMME,2150.0,42,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-05-22,1,ESPAGNE
13607,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,1974,NEUF,FEMME,2885.0,42,26,10.0,ACIER,INCONNUE,PLIS,ACIER,2024-05-22,1,DANEMARK
13608,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,2024,NEUF,FEMME,9000.0,55,31,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-05-22,3,ITALIE
13609,CARTIER,TANK,MANUEL,ARGENT,INCONNUE,1970,NEUF,FEMME,1999.0,40,20,0.0,ARGENT,MINÉRAL,BOUCLE_ARDILLON,ARGENT,2024-05-22,1,ALLEMAGNE
13611,ROLEX,DATEJUST_31,AUTOMATIQUE,ACIER,ACIER,2022,NEUF,FEMME,8390.0,55,31,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-05-22,1,ALLEMAGNE
13613,OMEGA,DE_VILLE,MANUEL,ACIER,CUIR,1969,SATISFAISANT,FEMME,280.0,30,27,0.0,ACIER,PLASTIQUE,BOUCLE_ARDILLON,OR_ROSE,2024-05-22,0,GRÈCE
13614,OMEGA,SEAMASTER,AUTOMATIQUE,OR_ACIER,CUIR,1973,NEUF,FEMME,788.0,40,27,0.0,OR_ACIER,INCONNUE,BOUCLE_ARDILLON,OR_ACIER,2024-05-22,1,PAYS-BAS
13616,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,OR_ACIER,2016,NEUF,FEMME,9250.0,55,28,10.0,INDETERMINE,SAPHIR,PLIS,OR_ROSE,2024-05-22,1,ALLEMAGNE
13617,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,ACIER,1996,NEUF,FEMME,4750.0,42,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-05-22,1,ALLEMAGNE
13618,TUDOR,SUBMARINER,AUTOMATIQUE,ACIER,ACIER,1977,SATISFAISANT,FEMME,3450.0,38,31,20.0,ACIER,INCONNUE,PLIS,ACIER,2024-05-22,1,ESPAGNE
13619,CARTIER,TANK_LOUIS,MANUEL,OR_JAUNE,CUIR,1980,SATISFAISANT,FEMME,4800.0,38,21,0.0,INDETERMINE,MINÉRAL,BOUCLE_ARDILLON,OR_JAUNE,2024-05-22,2,ALLEMAGNE
13620,CARTIER,SANTOS,AUTOMATIQUE,OR_ACIER,OR_ACIER,1993,SATISFAISANT,FEMME,1600.0,42,25,1.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-05-22,2,ITALIE
13621,OMEGA,SEAMASTER_AQUA,AUTOMATIQUE,ACIER,CUIR,2022,NEUF,FEMME,6000.0,55,38,15.0,ACIER,SAPHIR,PLIS,ACIER,2024-05-22,Non_renseignée,ALLEMAGNE
13622,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_JAUNE,INCONNUE,1990,NEUF,FEMME,11547.0,42,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-05-22,1,GRANDE-BRETAGNE
